Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementVisible(findTestObject(""Actions_AddMember/Page_AddMember_dropdownlist/dropdown_item0""), 30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-09-07 14:41:32,2021-09-07 14:41:33,1.074s,PASSED
"click(findTestObject(""Actions_AddMember/Page_AddMember_dropdownlist/dropdown_item0""))",Chrome 92.0.4515.159,,,2021-09-07 14:41:33,2021-09-07 14:41:33,0.562s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__unitNumber""), ""121"")",Chrome 92.0.4515.159,,,2021-09-07 14:41:33,2021-09-07 14:41:34,1.072s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Employed""))",Chrome 92.0.4515.159,,,2021-09-07 14:41:34,2021-09-07 14:41:35,0.576s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employer""), employer)",Chrome 92.0.4515.159,,,2021-09-07 14:41:35,2021-09-07 14:41:36,0.926s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employmentStatement""), jobtitle)",Chrome 92.0.4515.159,,,2021-09-07 14:41:36,2021-09-07 14:41:37,1.019s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__declaredMonthlyIncome""), ""2000"")",Chrome 92.0.4515.159,,,2021-09-07 14:41:37,2021-09-07 14:41:38,0.886s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__workEmail""), workemail)",Chrome 92.0.4515.159,,,2021-09-07 14:41:38,2021-09-07 14:41:39,1.084s,PASSED
"click(findTestObject(""Actions_AddMember/Page_Poplar Homes/button_Save""))",Chrome 92.0.4515.159,,,2021-09-07 14:41:39,2021-09-07 14:41:39,0.571s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-09-07 14:41:39,2021-09-07 14:41:41,2.125s,PASSED
"if (waitForElementVisible(findTestObject(""Actions_AddMember/Page_add_member_toast/toast_Adding new member. Please wait""), 30))",Chrome 92.0.4515.159,,,2021-09-07 14:41:41,2021-09-07 14:41:47,5.556s,PASSED
Start listener action : sampleAfterTestCase,Chrome 92.0.4515.159,,,2021-09-07 14:41:47,2021-09-07 14:41:47,0.004s,PASSED
