Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/div_Group DetailsCompleted""))",Chrome 94.0.4606.61,,,2021-09-30 12:59:23,2021-09-30 12:59:24,0.503s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Actions""), 30, STOP_ON_FAILURE)",Chrome 94.0.4606.61,,,2021-09-30 12:59:24,2021-09-30 12:59:34,10.438s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Actions""))",Chrome 94.0.4606.61,,,2021-09-30 12:59:34,2021-09-30 12:59:35,0.452s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Add a Member""), 30, STOP_ON_FAILURE)",Chrome 94.0.4606.61,,,2021-09-30 12:59:35,2021-09-30 12:59:35,0.429s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Add a Member""))",Chrome 94.0.4606.61,,,2021-09-30 12:59:35,2021-09-30 12:59:36,0.487s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__firstName""), fname)",Chrome 94.0.4606.61,,,2021-09-30 12:59:36,2021-09-30 12:59:37,0.976s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__lastName""), lname)",Chrome 94.0.4606.61,,,2021-09-30 12:59:37,2021-09-30 12:59:37,0.791s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__email_1""), email)",Chrome 94.0.4606.61,,,2021-09-30 12:59:37,2021-09-30 12:59:38,0.966s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__phone""), ""1 (231) 231-2312"")",Chrome 94.0.4606.61,,,2021-09-30 12:59:38,2021-09-30 12:59:39,0.953s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Month""), birthmonth, true)",Chrome 94.0.4606.61,,,2021-09-30 12:59:39,2021-09-30 12:59:41,1.430s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Day""), birthday, true)",Chrome 94.0.4606.61,,,2021-09-30 12:59:41,2021-09-30 12:59:43,1.720s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Year""), birthyear, true)",Chrome 94.0.4606.61,,,2021-09-30 12:59:43,2021-09-30 12:59:46,3.595s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__fullAddress""), address)",Chrome 94.0.4606.61,,,2021-09-30 12:59:46,2021-09-30 12:59:47,0.988s,PASSED
"waitForElementVisible(findTestObject(""Actions_AddMember/Page_AddMember_dropdownlist/dropdown_item0""), 30, STOP_ON_FAILURE)",Chrome 94.0.4606.61,,,2021-09-30 12:59:47,2021-09-30 12:59:49,1.711s,PASSED
"click(findTestObject(""Actions_AddMember/Page_AddMember_dropdownlist/dropdown_item0""))",Chrome 94.0.4606.61,,,2021-09-30 12:59:49,2021-09-30 12:59:49,0.434s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__unitNumber""), ""121"")",Chrome 94.0.4606.61,,,2021-09-30 12:59:49,2021-09-30 12:59:50,0.878s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Employed""))",Chrome 94.0.4606.61,,,2021-09-30 12:59:50,2021-09-30 12:59:51,0.530s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employer""), employer)",Chrome 94.0.4606.61,,,2021-09-30 12:59:51,2021-09-30 12:59:51,0.782s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employmentStatement""), jobtitle)",Chrome 94.0.4606.61,,,2021-09-30 12:59:51,2021-09-30 12:59:52,0.984s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__declaredMonthlyIncome""), ""2000"")",Chrome 94.0.4606.61,,,2021-09-30 12:59:52,2021-09-30 12:59:53,0.752s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__workEmail""), workemail)",Chrome 94.0.4606.61,,,2021-09-30 12:59:53,2021-09-30 12:59:54,1.070s,PASSED
"click(findTestObject(""Actions_AddMember/Page_Poplar Homes/button_Save""))",Chrome 94.0.4606.61,,,2021-09-30 12:59:54,2021-09-30 12:59:55,0.604s,PASSED
delay(2),Chrome 94.0.4606.61,,,2021-09-30 12:59:55,2021-09-30 12:59:57,2.098s,PASSED
"if (waitForElementVisible(findTestObject(""Actions_AddMember/Page_add_member_toast/toast_Adding new member. Please wait""), 30))",Chrome 94.0.4606.61,,,2021-09-30 12:59:57,2021-09-30 13:00:01,4.044s,PASSED
Start listener action : sampleAfterTestCase,Chrome 94.0.4606.61,,,2021-09-30 13:00:01,2021-09-30 13:00:01,0.002s,PASSED
,,,,,,,
Test Cases/Profile_Tab/Group_Details/Actions/TC04 - Add Member,Chrome 94.0.4606.61,,,2021-09-30 13:00:01,2021-09-30 13:00:14,13.006s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 94.0.4606.61,,,2021-09-30 13:00:01,2021-09-30 13:00:01,0.001s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/div_Group DetailsCompleted""), 30, STOP_ON_FAILURE)",Chrome 94.0.4606.61,,,2021-09-30 13:00:01,2021-09-30 13:00:02,0.430s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/div_Group DetailsCompleted""))",Chrome 94.0.4606.61,,,2021-09-30 13:00:02,2021-09-30 13:00:02,0.473s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Actions""), 30, STOP_ON_FAILURE)",Chrome 94.0.4606.61,,,2021-09-30 13:00:02,2021-09-30 13:00:03,0.406s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Actions""))",Chrome 94.0.4606.61,,,2021-09-30 13:00:03,2021-09-30 13:00:03,0.402s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Add a Member""), 30, STOP_ON_FAILURE)",Chrome 94.0.4606.61,,,2021-09-30 13:00:03,2021-09-30 13:00:03,0.412s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Add a Member""))",Chrome 94.0.4606.61,,,2021-09-30 13:00:03,2021-09-30 13:00:04,0.455s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__firstName""), fname)",Chrome 94.0.4606.61,,,2021-09-30 13:00:04,2021-09-30 13:00:05,0.965s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__lastName""), lname)",Chrome 94.0.4606.61,,,2021-09-30 13:00:05,2021-09-30 13:00:06,0.809s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__email_1""), email)",Chrome 94.0.4606.61,,,2021-09-30 13:00:06,2021-09-30 13:00:07,1.023s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__phone""), ""1 (231) 231-2312"")",Chrome 94.0.4606.61,,,2021-09-30 13:00:07,2021-09-30 13:00:08,1.237s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Month""), birthmonth, true)",Chrome 94.0.4606.61,,,2021-09-30 13:00:08,2021-09-30 13:00:09,1.353s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Day""), birthday, true)",Chrome 94.0.4606.61,,,2021-09-30 13:00:09,2021-09-30 13:00:11,1.861s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Year""), birthyear, true)",Chrome 94.0.4606.61,,,2021-09-30 13:00:11,2021-09-30 13:00:14,3.150s,FAILED
Start listener action : sampleAfterTestCase,Chrome 94.0.4606.61,,,2021-09-30 13:00:14,2021-09-30 13:00:14,0.002s,PASSED
