Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Month""), birthmonth, true)",Chrome 92.0.4515.159,,,2021-09-07 14:35:43,2021-09-07 14:35:45,1.490s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Day""), birthday, true)",Chrome 92.0.4515.159,,,2021-09-07 14:35:45,2021-09-07 14:35:47,1.840s,PASSED
"selectOptionByValue(findTestObject(""Actions_AddMember/Page_Poplar Homes/select_Year""), birthyear, true)",Chrome 92.0.4515.159,,,2021-09-07 14:35:47,2021-09-07 14:35:50,3.601s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__fullAddress""), address)",Chrome 92.0.4515.159,,,2021-09-07 14:35:50,2021-09-07 14:35:51,1.155s,PASSED
"waitForElementVisible(findTestObject(""Actions_AddMember/Page_AddMember_dropdownlist/dropdown_item0""), 30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-09-07 14:35:51,2021-09-07 14:35:53,1.128s,PASSED
"click(findTestObject(""Actions_AddMember/Page_AddMember_dropdownlist/dropdown_item0""))",Chrome 92.0.4515.159,,,2021-09-07 14:35:53,2021-09-07 14:35:53,0.506s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__unitNumber""), ""121"")",Chrome 92.0.4515.159,,,2021-09-07 14:35:53,2021-09-07 14:35:54,1.134s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Employed""))",Chrome 92.0.4515.159,,,2021-09-07 14:35:54,2021-09-07 14:35:55,0.519s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employer""), employer)",Chrome 92.0.4515.159,,,2021-09-07 14:35:55,2021-09-07 14:35:56,0.919s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employmentStatement""), jobtitle)",Chrome 92.0.4515.159,,,2021-09-07 14:35:56,2021-09-07 14:35:57,0.984s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__declaredMonthlyIncome""), ""2000"")",Chrome 92.0.4515.159,,,2021-09-07 14:35:57,2021-09-07 14:35:57,0.865s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__workEmail""), workemail)",Chrome 92.0.4515.159,,,2021-09-07 14:35:57,2021-09-07 14:35:59,1.087s,PASSED
"click(findTestObject(""Actions_AddMember/Page_Poplar Homes/button_Save""))",Chrome 92.0.4515.159,,,2021-09-07 14:35:59,2021-09-07 14:35:59,0.552s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-09-07 14:35:59,2021-09-07 14:36:01,2.016s,PASSED
"if (waitForElementVisible(findTestObject(""Actions_AddMember/Page_add_member_toast/toast_Adding new member. Please wait""), 30))",Chrome 92.0.4515.159,,,2021-09-07 14:36:01,2021-09-07 14:36:07,5.605s,PASSED
Start listener action : sampleAfterTestCase,Chrome 92.0.4515.159,,,2021-09-07 14:36:07,2021-09-07 14:36:07,0.002s,PASSED
