Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(5),Chrome 92.0.4515.159,,,2021-09-07 11:10:05,2021-09-07 11:10:10,5.011s,PASSED
"click(findTestObject(""Actions_AddMember/Page_AddMember_dropdownlist/dropdown_item0""))",Chrome 92.0.4515.159,,,2021-09-07 11:10:10,2021-09-07 11:10:11,0.440s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__unitNumber""), ""121"")",Chrome 92.0.4515.159,,,2021-09-07 11:10:11,2021-09-07 11:10:12,1.020s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Employed""))",Chrome 92.0.4515.159,,,2021-09-07 11:10:12,2021-09-07 11:10:12,0.550s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employer""), employer)",Chrome 92.0.4515.159,,,2021-09-07 11:10:12,2021-09-07 11:10:13,0.799s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employmentStatement""), jobtitle)",Chrome 92.0.4515.159,,,2021-09-07 11:10:13,2021-09-07 11:10:14,0.821s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__declaredMonthlyIncome""), ""2000"")",Chrome 92.0.4515.159,,,2021-09-07 11:10:14,2021-09-07 11:10:15,0.747s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__workEmail""), workemail)",Chrome 92.0.4515.159,,,2021-09-07 11:10:15,2021-09-07 11:10:16,0.987s,PASSED
"click(findTestObject(""Actions_AddMember/Page_Poplar Homes/button_Save""))",Chrome 92.0.4515.159,,,2021-09-07 11:10:16,2021-09-07 11:10:16,0.570s,PASSED
"waitForElementVisible(findTestObject(null), 0)",Chrome 92.0.4515.159,,,2021-09-07 11:10:16,2021-09-07 11:10:16,0.210s,FAILED
Start listener action : sampleAfterTestCase,Chrome 92.0.4515.159,,,2021-09-07 11:10:16,2021-09-07 11:10:16,0.002s,PASSED
,,,,,,,
Test Cases/Profile_Tab/Group_Details/Actions/TC05 - Upload Docs,Chrome 92.0.4515.159,,,2021-09-07 11:10:16,2021-09-07 11:10:18,1.785s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 92.0.4515.159,,,2021-09-07 11:10:16,2021-09-07 11:10:16,0.003s,PASSED
"click(findTestObject(""Actions_AddMember/Page_AddMember_UploadDocs/btn_upload_id""))",Chrome 92.0.4515.159,,,2021-09-07 11:10:17,2021-09-07 11:10:18,0.429s,PASSED
"uploadFile(findTestObject(""Actions_AddMember/Page_AddMember_UploadDocs/btn_upload_id""), ""C:\Users\admin\Documents\Test.png"")",Chrome 92.0.4515.159,,,2021-09-07 11:10:18,2021-09-07 11:10:18,0.579s,FAILED
Start listener action : sampleAfterTestCase,Chrome 92.0.4515.159,,,2021-09-07 11:10:18,2021-09-07 11:10:18,0.002s,PASSED
